Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Puerto Rico,PRI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,13.39799976,13.70400047,16.53199959,16.69000053,16.56200027
Puerto Rico,PRI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,84.95500183,84.63999939,80.47200012,80.27500153,80.39399719
Qatar,QAT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.32100001,0.31099999,0.368000001,0.287,0.280000001
Qatar,QAT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.355000019,1.379999995,1.33099997,1.23300004,1.215999961
Qatar,QAT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,51.77899933,51.71500015,53.20100021,54.14099884,54.55500031
Qatar,QAT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,46.86600113,46.90399933,45.46900177,44.62599945,44.22900009
Romania,ROU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.245000005,1.274000049,1.151000023,1.129999995,1.041000009
Romania,ROU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,29.71199989,29.25200081,28.34799957,25.58600044,23.10300064
Romania,ROU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.20700073,28.28499985,28.9279995,28.45899963,29.88100052
Romania,ROU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,42.08100128,42.4640007,42.72399902,45.95500183,47.01599884
Russian Federation,RUS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.177999973,1.29400003,1.343000054,1.296000004,1.291000009
Russian Federation,RUS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.326000214,6.992000103,6.723999977,6.710000038,6.717999935
Russian Federation,RUS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.76799965,27.72699928,27.51600075,27.18099976,26.94499969
Russian Federation,RUS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.90599823,65.28099823,65.75900269,66.10900116,66.33699799
Rwanda,RWA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.460000008,0.52700001,0.486000001,0.472000003,0.499000013
Rwanda,RWA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,76.61399841,73.23200226,68.45300293,67.31800079,66.93399811
Rwanda,RWA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.861000061,7.277999878,7.913000107,8.112000465,8.123999596
Rwanda,RWA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,16.52499962,19.48900032,23.63400078,24.56999969,24.94199944
Samoa,WSM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.927000046,4.868000031,4.576000214,4.43900013,4.406000137
Samoa,WSM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.360000134,5.553999901,5.361000061,5.353000164,5.109000206
Samoa,WSM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.78499985,15.08500004,14.78199959,14.68099976,14.40999985
Samoa,WSM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.85600281,79.36199951,79.85700226,79.96600342,80.48100281
San Marino,SMR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
San Marino,SMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
San Marino,SMR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
San Marino,SMR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.534999967,1.52699995,1.595000029,1.480000019,1.425999999
Sao Tome and Principe,STP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,22.43300056,21.08399963,19.16799927,18.74699974,18.36599922
Sao Tome and Principe,STP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.51500034,14.95199966,15.1079998,14.03499985,13.98099995
Sao Tome and Principe,STP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,62.05199814,63.9640007,65.72399902,67.21800232,67.65299988
Saudi Arabia,SAU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.896999955,1.901000023,1.998999953,1.86500001,1.873000026
Saudi Arabia,SAU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.300000191,4.449999809,5.262000084,6.098999977,6.03399992
Saudi Arabia,SAU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.65200043,23.77300072,23.03199959,22.73600006,22.46199989
Saudi Arabia,SAU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.04799652,71.77799988,71.70600128,71.16400146,71.5039978
Senegal,SEN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.631000042,2.654999971,2.654999971,2.413000107,2.424000025
Senegal,SEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,53.72999954,53.74499893,53.67399979,53.9980011,53.60300064
Senegal,SEN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.68199921,20.47999954,20.20499992,19.97200012,20.08300018
Senegal,SEN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,25.5890007,25.77499962,26.12100029,26.03100014,26.31399918
Serbia,SRB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.884000063,3.782000065,3.578000069,3.674999952,3.35800004
Serbia,SRB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,20.96500015,21.29000092,19.85700035,19.45899963,18.61199951
Serbia,SRB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.45700073,25.85700035,24.66300011,24.48399925,24.4260006
Serbia,SRB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.57799911,52.85400009,55.47999954,56.05699921,56.9620018
Seychelles,SYC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Seychelles,SYC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Seychelles,SYC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Seychelles,SYC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Sierra Leone,SLE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.927000046,1.674999952,2.650000095,5.205999851,2.369999886
Sierra Leone,SLE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,61.14899826,58.22499847,57.64899826,60.8730011,60.58499908
Sierra Leone,SLE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.459000111,6.293000221,6.071000099,6.15500021,6.109000206
Sierra Leone,SLE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.39300156,35.48199844,36.27999878,32.97100067,33.30599976
Singapore,SGP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.05700016,6.276000023,5.350999832,5.745999813,5.77699995
Singapore,SGP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.139999986,1.139000058,1.026000023,0.944000006,0.118000001
Singapore,SGP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.39800072,18.7329998,16.66799927,16.38999939,16.29400063
Singapore,SGP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.46199799,80.1269989,82.30599976,82.66600037,83.58799744
Sint Maarten (Dutch part),SXM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Slovak Republic,SVK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.032999992,3.130000114,3.23300004,3.124000072,3.197999954
Slovak Republic,SVK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.236999989,3.309000015,3.497999907,3.178999901,2.887000084
Slovak Republic,SVK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,37.5359993,35.82400131,35.44499969,36.11199951,36.46900177
Slovak Republic,SVK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.22700119,60.86700058,61.05799866,60.70899963,60.64400101
Slovenia,SVN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.427000046,3.273999929,3.487999916,3.562000036,3.677000046
Slovenia,SVN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.394000053,8.501999855,9.626999855,7.078000069,5.024000168
Slovenia,SVN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.96999931,31.03100014,30.93099976,32.00699997,33.17300034
Slovenia,SVN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,60.63600159,60.46699905,59.44100189,60.91500092,61.8030014
Solomon Islands,SLB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.184000015,1.23300004,1.190999985,1.205000043,1.208999991
Solomon Islands,SLB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,69.4509964,69.39099884,69.34600067,68.99199677,68.6989975
Solomon Islands,SLB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.340999603,9.18900013,9.272999763,9.418999672,9.364999771
Solomon Islands,SLB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,21.20800018,21.42000008,21.38100052,21.5890007,21.93600082
Somalia,SOM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.534999967,1.481999993,1.457999945,1.462000012,1.48300004
Somalia,SOM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,86.2519989,86.1760025,86.10199738,86.13999939,86.24199677
Somalia,SOM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,7.578999996,7.668000221,7.737999916,7.666999817,7.531000137
Somalia,SOM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,6.170000076,6.157000065,6.159999847,6.191999912,6.227000237
South Africa,ZAF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.355000019,5.357999802,5.321000099,5.175000191,5.539999962
South Africa,ZAF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.837999821,4.981999874,4.650000095,5.612999916,5.584000111
South Africa,ZAF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.44599915,23.52000046,23.42200089,23.82799911,23.32900047
South Africa,ZAF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,71.71600342,71.4980011,71.92900085,70.55899811,71.08799744
South Asia,SAS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.594500694,1.614650121,1.591595306,1.631425315,1.646351
South Asia,SAS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,47.19222393,46.70450322,45.76711264,44.58632548,43.87525775
South Asia,SAS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.04004043,22.82490833,22.8672935,22.9570867,22.80697914
South Asia,SAS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,29.76772426,30.46992777,31.36636179,32.45669735,33.31700985
South Sudan,SSD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,19.43499947,2.763999939,5.190000057,5.816999912,8.43999958
South Sudan,SSD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,63.96900177,61.02700043,61.50899887,62.40999985,64.40599823
South Sudan,SSD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.97699928,19.67399979,19.51399994,19.38999939,19.05200005
South Sudan,SSD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,18.05500031,19.29899979,18.97599983,18.20000076,16.54199982
Spain,ESP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.210000038,5.106999874,5.076000214,4.987999916,4.974999905
Spain,ESP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.21600008,4.297999859,4.243000031,4.124000072,4.22300005
Spain,ESP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.67200089,19.75,19.45000076,19.90399933,19.6060009
Spain,ESP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,75.11199951,75.95200348,76.30699921,75.97299957,76.17099762
Sri Lanka,LKA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.888000011,3.102999926,2.809999943,2.79399991,2.805999994
Sri Lanka,LKA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.99399948,29.75099945,28.48600006,28.09300041,27.52000046
Sri Lanka,LKA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.06999969,26.1609993,26.46999931,25.53499985,25.45100021
Sri Lanka,LKA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,42.93500137,44.08800125,45.04499817,46.37200165,47.02899933
St. Kitts and Nevis,KNA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
St. Lucia,LCA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.751999855,5.84100008,5.987999916,5.964000225,5.893000126
St. Lucia,LCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,15.11200047,14.93200016,14.84200001,14.70699978,14.9829998
St. Lucia,LCA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.38199997,17.59000015,16.87599945,17.04299927,17.24799919
St. Lucia,LCA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.5059967,67.47799683,68.28099823,68.25099945,67.76899719
St. Martin (French part),MAF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
St. Martin (French part),MAF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
St. Martin (French part),MAF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
St. Martin (French part),MAF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.734999895,2.756999969,2.822000027,2.828000069,2.88499999
St. Vincent and the Grenadines,VCT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.763999939,6.739999771,6.629000187,6.340000153,6.188000202
St. Vincent and the Grenadines,VCT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,12.53100014,12.70300007,12.63000011,12.4289999,12.26000023
St. Vincent and the Grenadines,VCT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,80.70400238,80.55699921,80.74099731,81.23100281,81.55200195
Sub-Saharan Africa,SSF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.627296604,2.432614702,2.501437392,2.557334412,2.729063647
Sub-Saharan Africa,SSF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,58.38099643,58.51169433,57.91601745,57.49773222,57.40126647
Sub-Saharan Africa,SSF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.89994398,10.87392477,11.21623369,11.23741162,11.20662914
Sub-Saharan Africa,SSF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,30.71900567,30.61432418,30.86784882,31.26499281,31.39205359
Sub-Saharan Africa (excluding high income),SSA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.627296604,2.432614702,2.501437392,2.557334412,2.729063647
Sub-Saharan Africa (excluding high income),SSA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,58.38099643,58.51169433,57.91601745,57.49773222,57.40126647
Sub-Saharan Africa (excluding high income),SSA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.89994398,10.87392477,11.21623369,11.23741162,11.20662914
Sub-Saharan Africa (excluding high income),SSA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,30.71900567,30.61432418,30.86784882,31.26499281,31.39205359
Sudan,SDN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.247000217,4.301000118,4.711999893,4.315000057,4.482999802
Sudan,SDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,53.83800125,53.88499832,53.35599899,52.82400131,52.47399902
Sudan,SDN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.97900009,18.83300018,18.83399963,18.92200089,19.16200066
Sudan,SDN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,27.18199921,27.28199959,27.80999947,28.25399971,28.36300087
Suriname,SUR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.445000052,1.57099998,1.697999954,1.921000004,1.643000007
Suriname,SUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.48300004,3.27699995,2.736999989,2.444000006,2.592000008
Suriname,SUR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.24699974,22.71199989,24.14800072,23.84399986,24.55400085
Suriname,SUR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.26999664,74.01000214,73.11499786,73.71199799,72.85399628
Swaziland,SWZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.404000044,1.302999973,1.343999982,1.445000052,1.491999984
Swaziland,SWZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,68.45300293,68.54699707,68.18299866,68.07700348,68.39700317
Swaziland,SWZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,13.27600002,12.6960001,12.90100002,13.18799973,13.14700031
Swaziland,SWZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,18.27099991,18.75799942,18.91600037,18.73500061,18.45599937
Sweden,SWE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.776000023,3.816999912,3.618999958,3.582000017,3.647000074
Sweden,SWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.059999943,2.032999992,1.973999977,2.036999941,1.886000037
Sweden,SWE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.61100006,19.15500069,18.60300064,18.28800011,18.20000076
Sweden,SWE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,78.32900238,78.81099701,79.42199707,79.67500305,79.91400146
Switzerland,CHE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.217000008,6.097000122,5.993000031,5.827000141,6.006000042
Switzerland,CHE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.530999899,3.528000116,3.578000069,3.438999891,3.361999989
Switzerland,CHE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.6079998,21.79100037,21.28800011,20.75,20.58799934
Switzerland,CHE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,74.86199951,74.68199921,75.13400269,75.81099701,76.0490036
Syrian Arab Republic,SYR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.275000095,6.638999939,5.936999798,5.975999832,5.40500021
Syrian Arab Republic,SYR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,15.17300034,17.49200058,19.09399986,20.78100014,22.83300018
Syrian Arab Republic,SYR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,31.87599945,32.22700119,32.30500031,32.43500137,32.39599991
Syrian Arab Republic,SYR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.95100021,50.28099823,48.60100174,46.7840004,44.77099991
Tajikistan,TJK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.469999999,0.474000007,0.569999993,0.575999975,0.596000016
Tajikistan,TJK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,54.82899857,54.65599823,53.73099899,51.7879982,50.73899841
Tajikistan,TJK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,13.32999992,13.7840004,14.91399956,16.1439991,16.55900002
Tajikistan,TJK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,31.84000015,31.55999947,31.35499954,32.06800079,32.70199966
Tanzania,TZA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.171999931,2.111000061,2.677000046,2.744999886,2.819000006
Tanzania,TZA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.61299896,69.67500305,68.05000305,67.65399933,67.19799805
Tanzania,TZA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,5.789999962,6.040999889,6.254000187,6.190999985,5.895999908
Tanzania,TZA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,23.59700012,24.2840004,25.69599915,26.15500069,26.90600014
Thailand,THA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.368999958,9.675999641,2.97300005,2.857000113,2.680999994
Thailand,THA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,42.14300156,39.59999847,33.43899918,32.28099823,33.29499817
Thailand,THA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.8220005,21.15699959,23.51600075,23.68099976,22.75499916
Thailand,THA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,38.03499985,39.24399948,43.04499817,44.03900146,43.95000076
Timor-Leste,TLS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.085000038,1.098999977,1.111999989,1.062999964,2.111999989
Timor-Leste,TLS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,43.92200089,41.26200104,39.90399933,39.07899857,24.78199959
Timor-Leste,TLS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.9090004,12.8380003,13.38599968,13.13099957,14.10700035
Timor-Leste,TLS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,44.16899872,45.90000153,46.70999908,47.79000092,61.11100006
Togo,TGO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.989000022,1.021999955,0.995999992,1.024999976,1.01699996
Togo,TGO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,41.23199844,39.91899872,40.18600082,39.43099976,38.96099854
Togo,TGO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.06200027,18.04899979,17.7310009,17.26600075,17.27099991
Togo,TGO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,40.70600128,42.0320015,42.08300018,43.3030014,43.76699829
Tonga,TON,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.052999973,0.917999983,0.896000028,0.968999982,1.049000025
Tonga,TON,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.96299934,32.00699997,31.55800056,30.96800041,29.98200035
Tonga,TON,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.80699921,30.3920002,30.54199982,30.80999947,31.16600037
Tonga,TON,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,38.22999954,37.60100174,37.90000153,38.22200012,38.85200119
Trinidad and Tobago,TTO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.171999931,5.586999893,4.763000011,5.480000019,5.945000172
Trinidad and Tobago,TTO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.732000113,3.72300005,3.755000114,3.696000099,3.818000078
Trinidad and Tobago,TTO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.91200066,29.01399994,28.78199959,27.70700073,27.02400017
Trinidad and Tobago,TTO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,67.35600281,67.26300049,67.46399689,68.59799957,69.15799713
Tunisia,TUN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.956999779,7.052000046,6.923999786,6.918000221,6.756999969
Tunisia,TUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,17.0739994,15.36400032,14.86800003,13.20300007,13.67399979
Tunisia,TUN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,45.12799835,44.91500092,43.07500076,44.69900131,42.54000092
Tunisia,TUN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,37.79800034,39.72200012,42.05699921,42.09799957,43.7859993
Turkey,TUR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.960999966,4.605999947,4.498000145,4.394999981,4.525000095
Turkey,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,23.55599976,22.92399979,21.08499908,20.40600014,19.50099945
